pol_3,pol_6,pol_1,Dis_5,Dis_6,pol_4,pol_5,Hcare_2,Hcare_3,Hcare_4,Hcare_5,Hcare_6,govTrust_1,govTrust_2,govTrust_3,govTrust_5,govTrust_6,govTrust_7,govTrust_8,sus_1,sus_2,sus_3,sus_4,law_1,law_2,law_3,law_4,law_5,law_6,law_7,law_8,Hbev_1,Hbev_2,Hbev_3,Hbev_4,Hbev_5,Hbev_7,out_1,out_2,Hbev_8,Dis_1,Dis_4,Dis_3,govTrust_4,pol_2
1.4803679818552304,-0.0464539174550944,-0.2835872210620578,-0.7010634148933188,0.7736411802729396,-0.9643638359576968,-1.2378677013386823,0.380846954145056,-0.682316039855236,-1.373867552366042,0.776995108117627,1.0618062103082513,-1.4897973092178003,-0.4333094850143735,-0.7302546015159365,-0.6403068872595082,1.2086528492211523,-1.35751039180096,-1.1979306076496847,-1.8287960667424976,-0.9656060370156156,0.6040071310645351,-2.085393995735404,-0.6707037797246205,-0.6170913700823218,-1.41971051121004,-1.3798550648528272,0.7247137945655604,0.4725423172353778,-0.1657429260397042,1.2829540552542111,1.6086428688728778,1.6938396208098854,0.2414726442081476,0.3214707841244562,0.3459122529033207,1.5975134595567553,0.3980147206307791,-2.135757569160376,0.6501616440693352,0.8271146563183299,0.9080817033063155,-0.8067026820562823,-0.9599212836053028,-2.9251981798615607
0.5317826730936264,-0.6486957758907881,0.6038452034683476,-1.2998540492610242,-0.1823817931366846,-1.3581809947524364,0.7206642063714761,0.380846954145056,-0.682316039855236,0.5681648522635262,0.776995108117627,-0.2388765377521373,-1.4897973092178003,-0.4333094850143735,1.013708690262254,-0.6403068872595082,-0.1786704211892138,0.2282539596833474,0.606421303457517,-1.8287960667424976,-0.9656060370156156,0.6040071310645351,-0.4210524337303803,0.9025787536520335,-0.0173479501629567,0.7032757527209363,0.7247137945655604,0.7247137945655604,-1.0141639138971137,-0.799222074788455,-0.6717671286168428,0.6622289930206015,0.2237528728027404,0.2414726442081476,0.3214707841244562,-4.460447471648084,0.7121739392222481,0.3980147206307791,-2.135757569160376,-2.398389617035104,0.2290217873072664,0.0195812766211602,0.2698895002467709,0.0864793949193968,-1.177301983499838
-0.4168026356679775,-0.0464539174550944,-2.058452070122869,-0.7010634148933188,-0.6603932798414971,0.4139962198238912,0.1331046340584285,0.380846954145056,0.8391978322572288,0.5681648522635262,0.776995108117627,0.4114648362780568,-0.4606889871510798,-0.4333094850143735,-0.7302546015159365,-0.6403068872595082,-0.1786704211892138,1.8140183111676549,-0.2957546520960839,0.6715917759223861,1.201410911588208,0.6040071310645351,-0.4210524337303803,0.9025787536520335,1.7818823095951373,0.7032757527209363,0.7247137945655604,0.7247137945655604,1.7940589671309255,0.94284558427061,0.3055934633186842,0.6622289930206015,0.2237528728027404,0.2414726442081476,0.3214707841244562,0.3459122529033207,-1.058505101446766,0.3980147206307791,-2.135757569160376,0.6501616440693352,1.4252075253293934,0.0195812766211602,0.2698895002467709,-0.9599212836053028,0.5705942128618847
-1.3653879444295816,0.5557879409805981,0.6038452034683476,-2.4974353179964344,1.729664153682564,-0.9643638359576968,-1.2378677013386823,-2.644261237422895,-0.682316039855236,-0.9423047957816936,-1.3161345708931231,-1.105998369792397,-0.4606889871510798,2.3383441371921028,1.013708690262254,-0.0350167828970041,1.2086528492211523,0.2282539596833474,0.606421303457517,-0.5786021454100557,0.1179024372862962,-0.7369995268952584,-0.4210524337303803,-2.2439863131012747,-0.6170913700823218,0.7032757527209363,-1.3798550648528272,-1.3798550648528272,-1.509732657607944,-1.7494407979115816,-0.6717671286168428,-0.284184882831675,0.2237528728027404,0.2414726442081476,0.3214707841244562,0.946707218472246,-0.173165581112259,0.3980147206307791,-0.5820902392902026,-0.8741139864828842,0.8271146563183299,0.9080817033063155,1.346481682549824,0.0864793949193968,-1.177301983499838
1.4803679818552304,-0.0464539174550944,-2.058452070122869,-2.4974353179964344,1.729664153682564,-0.9643638359576968,-0.4544549382546187,0.380846954145056,-0.682316039855236,-0.9423047957816936,-0.2695697313877481,0.4114648362780568,-0.4606889871510798,-0.4333094850143735,-0.7302546015159365,0.5702733214654997,-0.8723320563943974,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,-0.9656060370156156,0.6040071310645351,-0.4210524337303803,0.9025787536520335,-0.6170913700823218,1.7647688846864245,0.7247137945655604,0.7247137945655604,1.6288693858939824,0.94284558427061,-1.64912772055237,0.6622289930206015,-1.2463338752044044,0.2414726442081476,0.3214707841244562,-0.2548827126656052,-1.058505101446766,0.3980147206307791,-1.6178684592036512,-0.3660221096321441,2.6213932633515205,1.7965821299914713,0.2698895002467709,1.1328800734440965,-1.177301983499838
-0.4168026356679775,1.7602716578519844,-0.2835872210620578,-2.4974353179964344,2.207675640387376,-2.3427238917392854,-2.6088400367357933,0.380846954145056,-0.682316039855236,-1.373867552366042,0.776995108117627,-0.2388765377521373,-0.4606889871510798,-0.4333094850143735,1.013708690262254,1.1755634258280034,-0.8723320563943974,-0.5646282160588063,-0.2957546520960839,-1.8287960667424976,-0.9656060370156156,0.6040071310645351,0.6885086076063021,0.1159374869637066,-0.6170913700823218,-1.41971051121004,-1.3798550648528272,0.7247137945655604,-1.0141639138971137,-0.1657429260397042,1.2829540552542111,0.6622289930206015,-1.2463338752044044,0.2414726442081476,0.3214707841244562,0.3459122529033207,-1.058505101446766,0.3980147206307791,0.9715770905799704,0.6501616440693352,-0.967163950714861,-0.8689191500639952,0.2698895002467709,-0.9599212836053028,-2.9251981798615607
-0.4168026356679775,1.1580297994162914,-0.2835872210620578,1.0953084882097968,0.7736411802729396,-0.9643638359576968,-1.2378677013386823,0.380846954145056,-2.8559072857301864,-3.100118578703436,-1.3161345708931231,-0.2388765377521373,0.5684193349156406,2.3383441371921028,-0.7302546015159365,-0.0350167828970041,-0.8723320563943974,0.2282539596833474,-0.2957546520960839,-1.8287960667424976,-0.9656060370156156,0.6040071310645351,-2.085393995735404,0.1159374869637066,-0.6170913700823218,-0.3582173792445518,0.7247137945655604,-1.3798550648528272,0.4725423172353778,-1.7494407979115816,-0.6717671286168428,-0.284184882831675,0.2237528728027404,0.2414726442081476,0.3214707841244562,0.3459122529033207,1.5975134595567553,0.3980147206307791,-2.135757569160376,0.6501616440693352,-0.967163950714861,-0.8689191500639952,-0.8067026820562823,0.0864793949193968,-2.9251981798615607
-0.4168026356679775,1.1580297994162914,-0.2835872210620578,-1.2998540492610242,-0.6603932798414971,0.4139962198238912,0.7206642063714761,0.380846954145056,0.1871204584947442,0.5681648522635262,0.776995108117627,1.0618062103082513,0.5684193349156406,-0.4333094850143735,1.013708690262254,-0.6403068872595082,-0.8723320563943974,1.8140183111676549,0.606421303457517,0.6715917759223861,1.201410911588208,0.6040071310645351,1.2432891282746434,0.9025787536520335,0.582395469756408,1.7647688846864245,0.7247137945655604,0.7247137945655604,1.2984902234200952,1.4179549458321732,-0.6717671286168428,0.6622289930206015,-1.2463338752044044,0.2414726442081476,0.3214707841244562,0.946707218472246,-0.173165581112259,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.8271146563183299,-0.8689191500639952,-0.8067026820562823,2.179280751968796,0.5705942128618847
-0.4168026356679775,-0.6486957758907881,-0.2835872210620578,-0.7010634148933188,-0.6603932798414971,0.4139962198238912,-0.4544549382546187,0.380846954145056,-0.2475977906802461,0.5681648522635262,-0.2695697313877481,-0.2388765377521373,-0.4606889871510798,2.3383441371921028,1.013708690262254,1.1755634258280034,-0.8723320563943974,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,1.201410911588208,0.6040071310645351,0.1337280869379607,-0.6707037797246205,-0.6170913700823218,-0.3582173792445518,0.7247137945655604,0.7247137945655604,0.4725423172353778,0.467736222709047,0.3055934633186842,0.6622289930206015,0.2237528728027404,0.2414726442081476,0.3214707841244562,-0.2548827126656052,-0.173165581112259,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.8271146563183299,-0.8689191500639952,0.2698895002467709,1.1328800734440965,0.5705942128618847
-1.3653879444295816,-0.6486957758907881,1.4912776279987534,-0.1022727805256137,0.7736411802729396,1.0047219580160005,0.7206642063714761,0.380846954145056,-0.2475977906802461,0.5681648522635262,-0.2695697313877481,-0.6724374537722674,-0.4606889871510798,-0.4333094850143735,2.757671982040444,2.386143634553011,1.2086528492211523,1.8140183111676549,2.4107732145647187,-1.8287960667424976,1.201410911588208,-2.078006184855052,-1.5306134750670626,0.9025787536520335,-0.0173479501629567,-1.41971051121004,-1.3798550648528272,-1.3798550648528272,1.2984902234200952,1.4179549458321732,0.3055934633186842,0.6622289930206015,0.9587962468063128,-4.141255848169731,-3.110702587557238,0.3459122529033207,0.7121739392222481,-2.565664122219945,-1.6178684592036512,0.6501616440693352,0.8271146563183299,2.6850825566766265,-0.8067026820562823,1.1328800734440965,0.5705942128618847
-0.4168026356679775,-0.0464539174550944,1.4912776279987534,-0.1022727805256137,-0.6603932798414971,0.4139962198238912,0.7206642063714761,0.380846954145056,0.8391978322572288,0.1366020956791777,0.776995108117627,0.8450257522981869,-0.4606889871510798,-0.4333094850143735,1.013708690262254,-0.6403068872595082,-0.8723320563943974,0.2282539596833474,-0.2957546520960839,0.6715917759223861,1.201410911588208,0.6040071310645351,1.2432891282746434,-0.6707037797246205,-0.6170913700823218,-0.3582173792445518,0.7247137945655604,0.7247137945655604,0.4725423172353778,0.1509966483346712,-0.6717671286168428,-0.284184882831675,-0.511290501200832,0.2414726442081476,0.3214707841244562,0.946707218472246,-0.173165581112259,0.3980147206307791,0.453687980623246,0.6501616440693352,0.2290217873072664,-0.8689191500639952,-0.8067026820562823,1.1328800734440965,0.5705942128618847
-1.3653879444295816,-0.6486957758907881,-0.2835872210620578,1.0953084882097968,-0.6603932798414971,1.0047219580160005,0.7206642063714761,0.380846954145056,1.491275206019714,1.215508987140049,0.776995108117627,1.0618062103082513,1.597527656982361,-0.4333094850143735,-0.7302546015159365,-0.6403068872595082,-0.8723320563943974,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,1.201410911588208,0.6040071310645351,-0.4210524337303803,0.9025787536520335,-0.6170913700823218,-1.41971051121004,-1.3798550648528272,-1.3798550648528272,-1.0141639138971137,1.4179549458321732,1.2829540552542111,0.6622289930206015,1.6938396208098854,0.2414726442081476,0.3214707841244562,0.946707218472246,-0.173165581112259,0.3980147206307791,-0.5820902392902026,0.6501616440693352,-0.967163950714861,2.6850825566766265,-0.8067026820562823,1.1328800734440965,0.5705942128618847
1.4803679818552304,-0.6486957758907881,2.378710052529159,-1.2998540492610242,1.2516526669777517,1.0047219580160005,-1.2378677013386823,0.380846954145056,0.1871204584947442,0.5681648522635262,0.776995108117627,-0.2388765377521373,0.5684193349156406,-0.4333094850143735,1.013708690262254,2.991433738915515,1.2086528492211523,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,1.201410911588208,-2.078006184855052,-0.4210524337303803,0.9025787536520335,2.9813691494338665,-1.41971051121004,0.7247137945655604,-1.3798550648528272,0.1421631547614909,0.94284558427061,-0.6717671286168428,1.6086428688728778,0.2237528728027404,0.2414726442081476,0.3214707841244562,-0.8556776782345308,-1.058505101446766,0.3980147206307791,0.9715770905799704,0.6501616440693352,1.4252075253293934,0.9080817033063155,0.2698895002467709,0.0864793949193968,0.5705942128618847
-0.4168026356679775,-0.6486957758907881,-0.2835872210620578,1.0953084882097968,2.207675640387376,0.4139962198238912,0.7206642063714761,0.380846954145056,-0.682316039855236,-0.0791792826129962,-0.2695697313877481,-0.2388765377521373,-0.4606889871510798,-0.4333094850143735,-0.7302546015159365,-0.6403068872595082,-0.8723320563943974,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,-0.9656060370156156,0.6040071310645351,-1.5306134750670626,0.9025787536520335,-0.6170913700823218,-0.3582173792445518,0.7247137945655604,0.7247137945655604,-0.5185951701862829,-0.4824825004140796,0.3055934633186842,-1.2305987586839524,1.6938396208098854,0.2414726442081476,0.3214707841244562,0.946707218472246,-1.058505101446766,0.3980147206307791,0.9715770905799704,0.6501616440693352,-0.967163950714861,-0.8689191500639952,-0.8067026820562823,-0.9599212836053028,0.5705942128618847
-0.4168026356679775,-0.6486957758907881,-0.2835872210620578,1.0953084882097968,-0.6603932798414971,0.4139962198238912,0.7206642063714761,0.380846954145056,-0.682316039855236,1.215508987140049,0.776995108117627,1.0618062103082513,0.5684193349156406,-0.4333094850143735,1.013708690262254,-0.0350167828970041,-0.1786704211892138,-0.5646282160588063,0.606421303457517,0.6715917759223861,1.201410911588208,0.6040071310645351,1.2432891282746434,-1.4573450464129476,-0.6170913700823218,0.7032757527209363,0.7247137945655604,0.7247137945655604,1.7940589671309255,1.4179549458321732,0.3055934633186842,-1.2305987586839524,-0.511290501200832,0.2414726442081476,0.3214707841244562,-0.2548827126656052,-1.9438446217812733,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.8271146563183299,0.0195812766211602,1.346481682549824,1.1328800734440965,0.5705942128618847
-1.3653879444295816,-0.6486957758907881,1.4912776279987534,-0.7010634148933188,-0.6603932798414971,1.0047219580160005,0.7206642063714761,0.380846954145056,0.1871204584947442,-0.5107420391973452,0.776995108117627,1.0618062103082513,-0.4606889871510798,-0.4333094850143735,-0.7302546015159365,-0.6403068872595082,1.2086528492211523,-0.5646282160588063,-0.2957546520960839,0.6715917759223861,-0.9656060370156156,0.6040071310645351,1.2432891282746434,0.9025787536520335,1.1821388896757727,-0.3582173792445518,0.7247137945655604,0.7247137945655604,0.8029214797092651,0.1509966483346712,1.2829540552542111,0.6622289930206015,-1.2463338752044044,0.2414726442081476,0.3214707841244562,0.3459122529033207,-0.173165581112259,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.8271146563183299,-0.8689191500639952,0.2698895002467709,0.0864793949193968,0.5705942128618847
-0.4168026356679775,0.5557879409805981,0.6038452034683476,-0.1022727805256137,-0.1823817931366846,-0.1767295183682176,-0.8461613197966507,0.380846954145056,0.1871204584947442,0.5681648522635262,0.776995108117627,0.4114648362780568,-0.4606889871510798,-0.4333094850143735,1.013708690262254,-0.0350167828970041,-0.1786704211892138,1.0211361354255013,1.508597259011118,0.6715917759223861,1.201410911588208,-2.078006184855052,1.2432891282746434,0.9025787536520335,-0.0173479501629567,0.7032757527209363,-1.3798550648528272,0.7247137945655604,0.4725423172353778,0.467736222709047,-0.6717671286168428,-1.2305987586839524,0.9587962468063128,0.2414726442081476,0.3214707841244562,-0.2548827126656052,-1.058505101446766,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.2290217873072664,-0.8689191500639952,2.4230738648528773,0.0864793949193968,0.5705942128618847
-0.4168026356679775,-0.6486957758907881,2.378710052529159,-2.4974353179964344,-0.6603932798414971,1.0047219580160005,0.7206642063714761,0.380846954145056,0.1871204584947442,-3.100118578703436,0.776995108117627,-0.2388765377521373,0.5684193349156406,-0.4333094850143735,1.013708690262254,-0.6403068872595082,-0.8723320563943974,1.8140183111676549,2.4107732145647187,0.6715917759223861,-0.9656060370156156,0.6040071310645351,-2.085393995735404,0.9025787536520335,-0.6170913700823218,-1.41971051121004,0.7247137945655604,0.7247137945655604,-0.5185951701862829,0.1509966483346712,1.2829540552542111,-0.284184882831675,-0.511290501200832,0.2414726442081476,0.3214707841244562,0.3459122529033207,-0.173165581112259,0.3980147206307791,0.9715770905799704,0.6501616440693352,2.6213932633515205,2.6850825566766265,-0.8067026820562823,0.0864793949193968,0.5705942128618847
-0.4168026356679775,1.7602716578519844,-2.058452070122869,-2.4974353179964344,0.7736411802729396,-2.933449629931394,-3.1963996090488407,0.380846954145056,-2.8559072857301864,-0.9423047957816936,0.776995108117627,-0.2388765377521373,-0.4606889871510798,-0.4333094850143735,-0.7302546015159365,1.1755634258280034,-0.8723320563943974,-1.35751039180096,-1.1979306076496847,0.6715917759223861,-0.9656060370156156,-2.078006184855052,-0.4210524337303803,0.9025787536520335,2.9813691494338665,0.7032757527209363,0.7247137945655604,0.7247137945655604,1.7940589671309255,-0.1657429260397042,-0.6717671286168428,0.6622289930206015,-1.2463338752044044,0.2414726442081476,0.3214707841244562,-0.2548827126656052,-0.173165581112259,0.3980147206307791,0.9715770905799704,0.6501616440693352,0.8271146563183299,-0.8689191500639952,0.2698895002467709,-0.9599212836053028,-2.9251981798615607
0.5317826730936264,-0.6486957758907881,-1.1710196455924635,1.0953084882097968,2.207675640387376,-0.5705466771629575,0.1331046340584285,0.380846954145056,1.491275206019714,1.215508987140049,-1.3161345708931231,1.0618062103082513,-1.4897973092178003,2.3383441371921028,-0.7302546015159365,-0.6403068872595082,1.2086528492211523,0.2282539596833474,0.606421303457517,0.6715917759223861,-0.9656060370156156,0.6040071310645351,-0.4210524337303803,0.9025787536520335,1.1821388896757727,0.7032757527209363,0.7247137945655604,-1.3798550648528272,0.1421631547614909,-1.7494407979115816,-0.6717671286168428,1.6086428688728778,0.2237528728027404,-4.141255848169731,-3.110702587557238,0.3459122529033207,-0.173165581112259,0.3980147206307791,-0.0642011293334783,0.6501616440693352,-0.967163950714861,0.9080817033063155,1.346481682549824,-2.006321962130002,-2.9251981798615607
